parti,stemmested,year,stemmer
PERSONLIGE STEMMER I ALT,Frederiksberg,2015,34602
PERSONLIGE STEMMER I ALT,Frederiksberg,2019,33640
PERSONLIGE STEMMER I ALT,Frederiksberg,2022,28692
PERSONLIGE STEMMER I ALT,Dragør,2007,4330
PERSONLIGE STEMMER I ALT,Dragør,2011,4579
PERSONLIGE STEMMER I ALT,Dragør,2015,4672
PERSONLIGE STEMMER I ALT,Dragør,2019,4614
PERSONLIGE STEMMER I ALT,Dragør,2022,3525
PERSONLIGE STEMMER I ALT,Tårnby,2007,12550
PERSONLIGE STEMMER I ALT,Tårnby,2011,13325
PERSONLIGE STEMMER I ALT,Tårnby,2015,13378
PERSONLIGE STEMMER I ALT,Tårnby,2019,11844
PERSONLIGE STEMMER I ALT,Tårnby,2022,10008
PERSONLIGE STEMMER I ALT,Albertslund,2007,6512
PERSONLIGE STEMMER I ALT,Albertslund,2011,6699
PERSONLIGE STEMMER I ALT,Albertslund,2015,7405
PERSONLIGE STEMMER I ALT,Albertslund,2019,7104
PERSONLIGE STEMMER I ALT,Albertslund,2022,6040
PERSONLIGE STEMMER I ALT,Ballerup,2007,14581
PERSONLIGE STEMMER I ALT,Ballerup,2011,13420
PERSONLIGE STEMMER I ALT,Ballerup,2015,14903
PERSONLIGE STEMMER I ALT,Ballerup,2019,12165
PERSONLIGE STEMMER I ALT,Ballerup,2022,10107
PERSONLIGE STEMMER I ALT,Brøndby,2007,8643
PERSONLIGE STEMMER I ALT,Brøndby,2011,7920
PERSONLIGE STEMMER I ALT,Brøndby,2015,9358
PERSONLIGE STEMMER I ALT,Brøndby,2019,8736
PERSONLIGE STEMMER I ALT,Brøndby,2022,7143
PERSONLIGE STEMMER I ALT,Gentofte,2007,20182
PERSONLIGE STEMMER I ALT,Gentofte,2011,17121
PERSONLIGE STEMMER I ALT,Gentofte,2015,19627
PERSONLIGE STEMMER I ALT,Gentofte,2019,18915
PERSONLIGE STEMMER I ALT,Gentofte,2022,17343
PERSONLIGE STEMMER I ALT,Gladsaxe,2007,15745
PERSONLIGE STEMMER I ALT,Gladsaxe,2011,16228
PERSONLIGE STEMMER I ALT,Gladsaxe,2015,17655
PERSONLIGE STEMMER I ALT,Gladsaxe,2019,16960
PERSONLIGE STEMMER I ALT,Gladsaxe,2022,14753
PERSONLIGE STEMMER I ALT,Glostrup,2007,5531
PERSONLIGE STEMMER I ALT,Glostrup,2011,5450
PERSONLIGE STEMMER I ALT,Glostrup,2015,6263
PERSONLIGE STEMMER I ALT,Glostrup,2019,5246
PERSONLIGE STEMMER I ALT,Glostrup,2022,4555
PERSONLIGE STEMMER I ALT,Herlev,2007,6919
PERSONLIGE STEMMER I ALT,Herlev,2011,7188
PERSONLIGE STEMMER I ALT,Herlev,2015,7627
PERSONLIGE STEMMER I ALT,Herlev,2019,7221
PERSONLIGE STEMMER I ALT,Herlev,2022,6043
PERSONLIGE STEMMER I ALT,Hvidovre,2007,12193
PERSONLIGE STEMMER I ALT,Hvidovre,2011,12800
PERSONLIGE STEMMER I ALT,Hvidovre,2015,13479
PERSONLIGE STEMMER I ALT,Hvidovre,2019,12224
PERSONLIGE STEMMER I ALT,Hvidovre,2022,10519
PERSONLIGE STEMMER I ALT,Høje-Taastrup,2007,11177
PERSONLIGE STEMMER I ALT,Høje-Taastrup,2011,10496
PERSONLIGE STEMMER I ALT,Høje-Taastrup,2015,12709
PERSONLIGE STEMMER I ALT,Høje-Taastrup,2019,11343
PERSONLIGE STEMMER I ALT,Høje-Taastrup,2022,9798
PERSONLIGE STEMMER I ALT,Ishøj,2007,4670
PERSONLIGE STEMMER I ALT,Ishøj,2011,4417
PERSONLIGE STEMMER I ALT,Ishøj,2015,5400
PERSONLIGE STEMMER I ALT,Ishøj,2019,4983
PERSONLIGE STEMMER I ALT,Ishøj,2022,4082
PERSONLIGE STEMMER I ALT,Lyngby-Taarbæk,2007,15995
PERSONLIGE STEMMER I ALT,Lyngby-Taarbæk,2011,13197
PERSONLIGE STEMMER I ALT,Lyngby-Taarbæk,2015,15313
PERSONLIGE STEMMER I ALT,Lyngby-Taarbæk,2019,15351
PERSONLIGE STEMMER I ALT,Lyngby-Taarbæk,2022,14191
PERSONLIGE STEMMER I ALT,Rødovre,2007,9165
PERSONLIGE STEMMER I ALT,Rødovre,2011,9209
PERSONLIGE STEMMER I ALT,Rødovre,2015,9834
PERSONLIGE STEMMER I ALT,Rødovre,2019,9726
PERSONLIGE STEMMER I ALT,Rødovre,2022,8517
PERSONLIGE STEMMER I ALT,Vallensbæk,2007,3702
PERSONLIGE STEMMER I ALT,Vallensbæk,2011,3487
PERSONLIGE STEMMER I ALT,Vallensbæk,2015,4261
PERSONLIGE STEMMER I ALT,Vallensbæk,2019,4267
PERSONLIGE STEMMER I ALT,Vallensbæk,2022,3338
PERSONLIGE STEMMER I ALT,Allerød,2007,7128
PERSONLIGE STEMMER I ALT,Allerød,2011,9605
PERSONLIGE STEMMER I ALT,Allerød,2015,7494
PERSONLIGE STEMMER I ALT,Allerød,2019,8023
PERSONLIGE STEMMER I ALT,Allerød,2022,6487
PERSONLIGE STEMMER I ALT,Egedal,2007,11240
PERSONLIGE STEMMER I ALT,Egedal,2011,15007
PERSONLIGE STEMMER I ALT,Egedal,2015,11481
PERSONLIGE STEMMER I ALT,Egedal,2019,12324
PERSONLIGE STEMMER I ALT,Egedal,2022,9212
PERSONLIGE STEMMER I ALT,Fredensborg,2007,11316
PERSONLIGE STEMMER I ALT,Fredensborg,2011,14770
PERSONLIGE STEMMER I ALT,Fredensborg,2015,10897
PERSONLIGE STEMMER I ALT,Fredensborg,2019,11938
PERSONLIGE STEMMER I ALT,Fredensborg,2022,9101
PERSONLIGE STEMMER I ALT,Frederikssund,2007,14021
PERSONLIGE STEMMER I ALT,Frederikssund,2011,17700
PERSONLIGE STEMMER I ALT,Frederikssund,2015,12546
PERSONLIGE STEMMER I ALT,Frederikssund,2019,14746
PERSONLIGE STEMMER I ALT,Frederikssund,2022,10618
PERSONLIGE STEMMER I ALT,Furesø,2007,9925
PERSONLIGE STEMMER I ALT,Furesø,2011,13760
PERSONLIGE STEMMER I ALT,Furesø,2015,10839
PERSONLIGE STEMMER I ALT,Furesø,2019,11467
PERSONLIGE STEMMER I ALT,Furesø,2022,10045
PERSONLIGE STEMMER I ALT,Gribskov,2007,12452
PERSONLIGE STEMMER I ALT,Gribskov,2011,16083
PERSONLIGE STEMMER I ALT,Gribskov,2015,10756
PERSONLIGE STEMMER I ALT,Gribskov,2019,12057
PERSONLIGE STEMMER I ALT,Gribskov,2022,9015
PERSONLIGE STEMMER I ALT,Halsnæs,2007,9097
PERSONLIGE STEMMER I ALT,Halsnæs,2011,11558
PERSONLIGE STEMMER I ALT,Halsnæs,2015,8585
PERSONLIGE STEMMER I ALT,Halsnæs,2019,9591
PERSONLIGE STEMMER I ALT,Halsnæs,2022,6616
PERSONLIGE STEMMER I ALT,Helsingør,2007,17673
PERSONLIGE STEMMER I ALT,Helsingør,2011,22262
PERSONLIGE STEMMER I ALT,Helsingør,2015,16014
PERSONLIGE STEMMER I ALT,Helsingør,2019,17909
PERSONLIGE STEMMER I ALT,Helsingør,2022,14676
PERSONLIGE STEMMER I ALT,Hillerød,2007,15397
PERSONLIGE STEMMER I ALT,Hillerød,2011,17934
PERSONLIGE STEMMER I ALT,Hillerød,2015,14231
PERSONLIGE STEMMER I ALT,Hillerød,2019,15461
PERSONLIGE STEMMER I ALT,Hillerød,2022,12191
PERSONLIGE STEMMER I ALT,Hørsholm,2007,7774
PERSONLIGE STEMMER I ALT,Hørsholm,2011,10630
PERSONLIGE STEMMER I ALT,Hørsholm,2015,7760
PERSONLIGE STEMMER I ALT,Hørsholm,2019,7678
PERSONLIGE STEMMER I ALT,Hørsholm,2022,5487
PERSONLIGE STEMMER I ALT,Rudersdal,2007,15321
PERSONLIGE STEMMER I ALT,Rudersdal,2011,22323
PERSONLIGE STEMMER I ALT,Rudersdal,2015,16616
PERSONLIGE STEMMER I ALT,Rudersdal,2019,16387
PERSONLIGE STEMMER I ALT,Rudersdal,2022,13629
PERSONLIGE STEMMER I ALT,Bornholm,2007,17563
PERSONLIGE STEMMER I ALT,Bornholm,2011,15288
PERSONLIGE STEMMER I ALT,Bornholm,2015,15226
PERSONLIGE STEMMER I ALT,Bornholm,2019,14786
PERSONLIGE STEMMER I ALT,Bornholm,2022,12143
PERSONLIGE STEMMER I ALT,Christiansø,2007,22
PERSONLIGE STEMMER I ALT,Christiansø,2011,12
PERSONLIGE STEMMER I ALT,Christiansø,2015,17
PERSONLIGE STEMMER I ALT,Christiansø,2019,27
PERSONLIGE STEMMER I ALT,Christiansø,2022,11
PERSONLIGE STEMMER I ALT,Greve,2007,17456
PERSONLIGE STEMMER I ALT,Greve,2011,11671
PERSONLIGE STEMMER I ALT,Greve,2015,13703
PERSONLIGE STEMMER I ALT,Greve,2019,16442
PERSONLIGE STEMMER I ALT,Greve,2022,12802
PERSONLIGE STEMMER I ALT,Køge,2007,19253
PERSONLIGE STEMMER I ALT,Køge,2011,14087
PERSONLIGE STEMMER I ALT,Køge,2015,17211
PERSONLIGE STEMMER I ALT,Køge,2019,21404
PERSONLIGE STEMMER I ALT,Køge,2022,18431
PERSONLIGE STEMMER I ALT,Lejre,2007,9018
PERSONLIGE STEMMER I ALT,Lejre,2011,7314
PERSONLIGE STEMMER I ALT,Lejre,2015,8198
PERSONLIGE STEMMER I ALT,Lejre,2019,9289
PERSONLIGE STEMMER I ALT,Lejre,2022,8488
PERSONLIGE STEMMER I ALT,Roskilde,2007,27614
PERSONLIGE STEMMER I ALT,Roskilde,2011,23167
PERSONLIGE STEMMER I ALT,Roskilde,2015,23609
PERSONLIGE STEMMER I ALT,Roskilde,2019,28044
PERSONLIGE STEMMER I ALT,Roskilde,2022,26800
PERSONLIGE STEMMER I ALT,Solrød,2007,7896
PERSONLIGE STEMMER I ALT,Solrød,2011,5276
PERSONLIGE STEMMER I ALT,Solrød,2015,5875
PERSONLIGE STEMMER I ALT,Solrød,2019,7698
PERSONLIGE STEMMER I ALT,Solrød,2022,6328
PERSONLIGE STEMMER I ALT,Faxe,2007,11211
PERSONLIGE STEMMER I ALT,Faxe,2011,9034
PERSONLIGE STEMMER I ALT,Faxe,2015,9725
PERSONLIGE STEMMER I ALT,Faxe,2019,12091
PERSONLIGE STEMMER I ALT,Faxe,2022,10461
PERSONLIGE STEMMER I ALT,Guldborgsund,2007,25744
PERSONLIGE STEMMER I ALT,Guldborgsund,2011,23380
PERSONLIGE STEMMER I ALT,Guldborgsund,2015,23110
PERSONLIGE STEMMER I ALT,Guldborgsund,2019,22673
PERSONLIGE STEMMER I ALT,Guldborgsund,2022,19670
PERSONLIGE STEMMER I ALT,Holbæk,2007,22479
PERSONLIGE STEMMER I ALT,Holbæk,2011,19330
PERSONLIGE STEMMER I ALT,Holbæk,2015,19479
PERSONLIGE STEMMER I ALT,Holbæk,2019,23721
PERSONLIGE STEMMER I ALT,Holbæk,2022,23009
PERSONLIGE STEMMER I ALT,Kalundborg,2007,18188
PERSONLIGE STEMMER I ALT,Kalundborg,2011,16556
PERSONLIGE STEMMER I ALT,Kalundborg,2015,15140
PERSONLIGE STEMMER I ALT,Kalundborg,2019,16707
PERSONLIGE STEMMER I ALT,Kalundborg,2022,14585
PERSONLIGE STEMMER I ALT,Lolland,2007,22025
PERSONLIGE STEMMER I ALT,Lolland,2011,18083
PERSONLIGE STEMMER I ALT,Lolland,2015,14548
PERSONLIGE STEMMER I ALT,Lolland,2019,14812
PERSONLIGE STEMMER I ALT,Lolland,2022,12794
PERSONLIGE STEMMER I ALT,Næstved,2007,30195
PERSONLIGE STEMMER I ALT,Næstved,2011,26097
PERSONLIGE STEMMER I ALT,Næstved,2015,27164
PERSONLIGE STEMMER I ALT,Næstved,2019,30335
PERSONLIGE STEMMER I ALT,Næstved,2022,26984
PERSONLIGE STEMMER I ALT,Odsherred,2007,12435
PERSONLIGE STEMMER I ALT,Odsherred,2011,11436
PERSONLIGE STEMMER I ALT,Odsherred,2015,10184
PERSONLIGE STEMMER I ALT,Odsherred,2019,11173
PERSONLIGE STEMMER I ALT,Odsherred,2022,9865
PERSONLIGE STEMMER I ALT,Ringsted,2007,10334
PERSONLIGE STEMMER I ALT,Ringsted,2011,10136
PERSONLIGE STEMMER I ALT,Ringsted,2015,9797
PERSONLIGE STEMMER I ALT,Ringsted,2019,10909
PERSONLIGE STEMMER I ALT,Ringsted,2022,10372
PERSONLIGE STEMMER I ALT,Slagelse,2007,26886
PERSONLIGE STEMMER I ALT,Slagelse,2011,23284
PERSONLIGE STEMMER I ALT,Slagelse,2015,21962
PERSONLIGE STEMMER I ALT,Slagelse,2019,25797
PERSONLIGE STEMMER I ALT,Slagelse,2022,23053
PERSONLIGE STEMMER I ALT,Sorø,2007,9636
PERSONLIGE STEMMER I ALT,Sorø,2011,9366
PERSONLIGE STEMMER I ALT,Sorø,2015,8379
PERSONLIGE STEMMER I ALT,Sorø,2019,9944
PERSONLIGE STEMMER I ALT,Sorø,2022,9014
PERSONLIGE STEMMER I ALT,Stevns,2007,7996
PERSONLIGE STEMMER I ALT,Stevns,2011,6113
PERSONLIGE STEMMER I ALT,Stevns,2015,6430
PERSONLIGE STEMMER I ALT,Stevns,2019,7993
PERSONLIGE STEMMER I ALT,Stevns,2022,7222
PERSONLIGE STEMMER I ALT,Vordingborg,2007,15897
PERSONLIGE STEMMER I ALT,Vordingborg,2011,15460
PERSONLIGE STEMMER I ALT,Vordingborg,2015,15488
PERSONLIGE STEMMER I ALT,Vordingborg,2019,16359
PERSONLIGE STEMMER I ALT,Vordingborg,2022,13661
PERSONLIGE STEMMER I ALT,Assens,2007,13124
PERSONLIGE STEMMER I ALT,Assens,2011,12858
PERSONLIGE STEMMER I ALT,Assens,2015,12926
PERSONLIGE STEMMER I ALT,Assens,2019,12746
PERSONLIGE STEMMER I ALT,Assens,2022,10628
PERSONLIGE STEMMER I ALT,Faaborg-Midtfyn,2007,16762
PERSONLIGE STEMMER I ALT,Faaborg-Midtfyn,2011,15444
PERSONLIGE STEMMER I ALT,Faaborg-Midtfyn,2015,16087
PERSONLIGE STEMMER I ALT,Faaborg-Midtfyn,2019,16409
PERSONLIGE STEMMER I ALT,Faaborg-Midtfyn,2022,12617
PERSONLIGE STEMMER I ALT,Kerteminde,2007,6628
PERSONLIGE STEMMER I ALT,Kerteminde,2011,7023
PERSONLIGE STEMMER I ALT,Kerteminde,2015,8074
PERSONLIGE STEMMER I ALT,Kerteminde,2019,7491
PERSONLIGE STEMMER I ALT,Kerteminde,2022,5288
PERSONLIGE STEMMER I ALT,Langeland,2007,4393
PERSONLIGE STEMMER I ALT,Langeland,2011,4132
PERSONLIGE STEMMER I ALT,Langeland,2015,4026
PERSONLIGE STEMMER I ALT,Langeland,2019,4875
PERSONLIGE STEMMER I ALT,Langeland,2022,4092
PERSONLIGE STEMMER I ALT,Middelfart,2007,11549
PERSONLIGE STEMMER I ALT,Middelfart,2011,10428
PERSONLIGE STEMMER I ALT,Middelfart,2015,10805
PERSONLIGE STEMMER I ALT,Middelfart,2019,11218
PERSONLIGE STEMMER I ALT,Middelfart,2022,8768
PERSONLIGE STEMMER I ALT,Nordfyns,2007,9804
PERSONLIGE STEMMER I ALT,Nordfyns,2011,9082
PERSONLIGE STEMMER I ALT,Nordfyns,2015,9296
PERSONLIGE STEMMER I ALT,Nordfyns,2019,9591
PERSONLIGE STEMMER I ALT,Nordfyns,2022,7244
PERSONLIGE STEMMER I ALT,Nyborg,2007,8828
PERSONLIGE STEMMER I ALT,Nyborg,2011,8653
PERSONLIGE STEMMER I ALT,Nyborg,2015,10614
PERSONLIGE STEMMER I ALT,Nyborg,2019,10057
PERSONLIGE STEMMER I ALT,Nyborg,2022,7162
PERSONLIGE STEMMER I ALT,Odense,2007,52584
PERSONLIGE STEMMER I ALT,Odense,2011,51032
PERSONLIGE STEMMER I ALT,Odense,2015,54230
PERSONLIGE STEMMER I ALT,Odense,2019,55023
PERSONLIGE STEMMER I ALT,Odense,2022,44344
PERSONLIGE STEMMER I ALT,Svendborg,2007,17374
PERSONLIGE STEMMER I ALT,Svendborg,2011,16783
PERSONLIGE STEMMER I ALT,Svendborg,2015,16618
PERSONLIGE STEMMER I ALT,Svendborg,2019,18085
PERSONLIGE STEMMER I ALT,Svendborg,2022,16440
PERSONLIGE STEMMER I ALT,Ærø,2007,2410
PERSONLIGE STEMMER I ALT,Ærø,2011,1905
PERSONLIGE STEMMER I ALT,Ærø,2015,2119
PERSONLIGE STEMMER I ALT,Ærø,2019,2019
PERSONLIGE STEMMER I ALT,Ærø,2022,1733
PERSONLIGE STEMMER I ALT,Billund,2007,9336
PERSONLIGE STEMMER I ALT,Billund,2011,10197
PERSONLIGE STEMMER I ALT,Billund,2015,10292
PERSONLIGE STEMMER I ALT,Billund,2019,9657
PERSONLIGE STEMMER I ALT,Billund,2022,7643
PERSONLIGE STEMMER I ALT,Esbjerg,2007,41824
PERSONLIGE STEMMER I ALT,Esbjerg,2011,38383
PERSONLIGE STEMMER I ALT,Esbjerg,2015,37821
PERSONLIGE STEMMER I ALT,Esbjerg,2019,34284
PERSONLIGE STEMMER I ALT,Esbjerg,2022,27366
PERSONLIGE STEMMER I ALT,Fanø,2007,1318
PERSONLIGE STEMMER I ALT,Fanø,2011,1175
PERSONLIGE STEMMER I ALT,Fanø,2015,1110
PERSONLIGE STEMMER I ALT,Fanø,2019,1088
PERSONLIGE STEMMER I ALT,Fanø,2022,941
PERSONLIGE STEMMER I ALT,Fredericia,2007,15290
PERSONLIGE STEMMER I ALT,Fredericia,2011,15803
PERSONLIGE STEMMER I ALT,Fredericia,2015,15201
PERSONLIGE STEMMER I ALT,Fredericia,2019,12835
PERSONLIGE STEMMER I ALT,Fredericia,2022,10569
PERSONLIGE STEMMER I ALT,Haderslev,2007,21059
PERSONLIGE STEMMER I ALT,Haderslev,2011,21062
PERSONLIGE STEMMER I ALT,Haderslev,2015,20991
PERSONLIGE STEMMER I ALT,Haderslev,2019,19323
PERSONLIGE STEMMER I ALT,Haderslev,2022,16134
PERSONLIGE STEMMER I ALT,Kolding,2007,28516
PERSONLIGE STEMMER I ALT,Kolding,2011,26560
PERSONLIGE STEMMER I ALT,Kolding,2015,29915
PERSONLIGE STEMMER I ALT,Kolding,2019,26495
PERSONLIGE STEMMER I ALT,Kolding,2022,23406
PERSONLIGE STEMMER I ALT,Sønderborg,2007,27882
PERSONLIGE STEMMER I ALT,Sønderborg,2011,28110
PERSONLIGE STEMMER I ALT,Sønderborg,2015,27979
PERSONLIGE STEMMER I ALT,Sønderborg,2019,25574
PERSONLIGE STEMMER I ALT,Sønderborg,2022,20446
PERSONLIGE STEMMER I ALT,Tønder,2007,15227
PERSONLIGE STEMMER I ALT,Tønder,2011,15026
PERSONLIGE STEMMER I ALT,Tønder,2015,14024
PERSONLIGE STEMMER I ALT,Tønder,2019,12382
PERSONLIGE STEMMER I ALT,Tønder,2022,10923
PERSONLIGE STEMMER I ALT,Varde,2007,18761
PERSONLIGE STEMMER I ALT,Varde,2011,18433
PERSONLIGE STEMMER I ALT,Varde,2015,18785
PERSONLIGE STEMMER I ALT,Varde,2019,15852
PERSONLIGE STEMMER I ALT,Varde,2022,13820
PERSONLIGE STEMMER I ALT,Vejen,2007,15625
PERSONLIGE STEMMER I ALT,Vejen,2011,16242
PERSONLIGE STEMMER I ALT,Vejen,2015,16539
PERSONLIGE STEMMER I ALT,Vejen,2019,15158
PERSONLIGE STEMMER I ALT,Vejen,2022,11526
PERSONLIGE STEMMER I ALT,Vejle,2007,31793
PERSONLIGE STEMMER I ALT,Vejle,2011,32629
PERSONLIGE STEMMER I ALT,Vejle,2015,37884
PERSONLIGE STEMMER I ALT,Vejle,2019,34649
PERSONLIGE STEMMER I ALT,Vejle,2022,28805
PERSONLIGE STEMMER I ALT,Aabenraa,2007,21703
PERSONLIGE STEMMER I ALT,Aabenraa,2011,21441
PERSONLIGE STEMMER I ALT,Aabenraa,2015,21197
PERSONLIGE STEMMER I ALT,Aabenraa,2019,19014
PERSONLIGE STEMMER I ALT,Aabenraa,2022,15552
PERSONLIGE STEMMER I ALT,Favrskov,2007,12733
PERSONLIGE STEMMER I ALT,Favrskov,2011,13426
PERSONLIGE STEMMER I ALT,Favrskov,2015,13103
PERSONLIGE STEMMER I ALT,Favrskov,2019,15477
PERSONLIGE STEMMER I ALT,Favrskov,2022,14565
PERSONLIGE STEMMER I ALT,Hedensted,2007,13821
PERSONLIGE STEMMER I ALT,Hedensted,2011,13564
PERSONLIGE STEMMER I ALT,Hedensted,2015,12914
PERSONLIGE STEMMER I ALT,Hedensted,2019,14485
PERSONLIGE STEMMER I ALT,Hedensted,2022,14144
PERSONLIGE STEMMER I ALT,Horsens,2007,22614
PERSONLIGE STEMMER I ALT,Horsens,2011,21798
PERSONLIGE STEMMER I ALT,Horsens,2015,20540
PERSONLIGE STEMMER I ALT,Horsens,2019,22879
PERSONLIGE STEMMER I ALT,Horsens,2022,25223
PERSONLIGE STEMMER I ALT,Norddjurs,2007,13089
PERSONLIGE STEMMER I ALT,Norddjurs,2011,13125
PERSONLIGE STEMMER I ALT,Norddjurs,2015,12855
PERSONLIGE STEMMER I ALT,Norddjurs,2019,13452
PERSONLIGE STEMMER I ALT,Norddjurs,2022,12213
PERSONLIGE STEMMER I ALT,Odder,2007,6587
PERSONLIGE STEMMER I ALT,Odder,2011,7037
PERSONLIGE STEMMER I ALT,Odder,2015,6863
PERSONLIGE STEMMER I ALT,Odder,2019,7256
PERSONLIGE STEMMER I ALT,Odder,2022,7106
PERSONLIGE STEMMER I ALT,Randers,2007,30930
PERSONLIGE STEMMER I ALT,Randers,2011,31619
PERSONLIGE STEMMER I ALT,Randers,2015,27853
PERSONLIGE STEMMER I ALT,Randers,2019,30877
PERSONLIGE STEMMER I ALT,Randers,2022,30322
PERSONLIGE STEMMER I ALT,Samsø,2007,1349
PERSONLIGE STEMMER I ALT,Samsø,2011,1431
PERSONLIGE STEMMER I ALT,Samsø,2015,1141
PERSONLIGE STEMMER I ALT,Samsø,2019,1204
PERSONLIGE STEMMER I ALT,Samsø,2022,1304
PERSONLIGE STEMMER I ALT,Silkeborg,2007,28913
PERSONLIGE STEMMER I ALT,Silkeborg,2011,29079
PERSONLIGE STEMMER I ALT,Silkeborg,2015,29467
PERSONLIGE STEMMER I ALT,Silkeborg,2019,32121
PERSONLIGE STEMMER I ALT,Silkeborg,2022,27530
PERSONLIGE STEMMER I ALT,Skanderborg,2007,15929
PERSONLIGE STEMMER I ALT,Skanderborg,2011,17659
PERSONLIGE STEMMER I ALT,Skanderborg,2015,17457
